,GAMA_ID,RA,DEC,score,z,magphys_mstar,lambdar_log_mstar,lambdar_mstar,lambdar_log_mstar_error,m_half_re,sigma_star,D_lens,theta_e_pm,theta_e_sis
62,39718,177.9385,-0.71802,0.3830932151488429,0.08089999854564668,8947999744.0,10.112059,12943706000.0,0.1183974,4802484700.0,103.12872141131824,299.1047246813995,0.25545025601459637,0.15371044600435438
63,272491,179.56837,1.40109,0.3151683590847517,0.1316000074148178,10480000000.0,10.260236,18206890000.0,0.12781473,7356773400.0,118.32297483757739,459.81179416235324,0.2549990933407494,0.2023402470576652
64,70376,179.62517,0.05585,0.3136042546750227,0.13079999387264252,15630000128.0,10.384951,24263342000.0,0.12570769,10533700000.0,128.70947890375285,457.41814662674034,0.30592767029469775,0.23942262052947744
65,536124,180.63978999999998,-1.03748,0.30210865072383164,0.09179999679327012,1924999936.0,9.806251,6401040400.0,0.1544711,1991617400.0,77.64955631961764,335.25359310280834,0.1553821772901361,0.08714090641452008
66,40957,183.73733000000001,-0.69189,0.3342535685400784,0.1243000030517578,2211000064.0,9.768718,5871077000.0,0.15988046,1787680500.0,74.99171052700663,437.80737406565754,0.12882151532562852,0.08127755589903973
67,272460,179.4985,1.4293200000000001,0.3286690785813425,0.13349999487400055,4664000000.0,10.039057,10940994000.0,0.14689936,3892365800.0,96.3739978090467,465.47911639232603,0.18434939122860883,0.13423441226873248
68,164403,177.41987,-2.72815,0.4065896081915637,0.08980000019073486,19769999360.0,10.453566,28416174000.0,0.10469819,12833635000.0,134.8077071530698,328.68878559134197,0.398352361686416,0.26264767470036743
69,171566,178.86637,-2.30917,0.3331830313067841,0.1273999959230423,2151000064.0,9.6276655,4242926600.0,0.1663836,1191172200.0,65.79141147348747,447.1964754168982,0.1040454506146064,0.06255795212847928
70,132158,184.26928999999998,-2.1558200000000003,0.32729285870277885,0.13019999861717224,10400000000.0,10.183861,15270765000.0,0.14888373,5904983000.0,110.23408325701512,455.6200890527969,0.22950538601822518,0.17562078147061133
71,586565,185.45096,-0.0066099999999999996,0.3543304315363873,0.10830000042915344,7343000064.0,10.278975,19009667000.0,0.14732462,7764452400.0,119.82833687430069,388.2749011775381,0.2850826283836472,0.20752153887820687
72,238271,213.72842000000003,1.5787799999999999,0.3316935451692872,0.12870000302791595,70780002304.0,11.181201,151775260000.0,0.119765334,104206295000.0,220.24795909322134,451.1141468124732,0.9689218942007454,0.701080522094018
73,511516,214.61599999999999,-1.17848,0.3212270688878978,0.08730000257492065,9893000192.0,10.269383,18594454000.0,0.13733415,7553043000.0,119.0554666766576,320.44003405698857,0.30950850261439994,0.20485322212967866
74,568546,215.49492,-0.5888800000000001,0.6125824645303074,0.051199998706579215,670499968.0,9.7257,5317413000.0,0.35451925,1579494700.0,72.05717869755838,195.83859743471103,0.1810485038824981,0.07504100187668895
75,492150,215.09129,-1.47211,0.3311687097769551,0.1379999965429306,56179998720.0,10.990289,97788715000.0,0.1225226,60152488000.0,193.6308717109424,478.80440946468957,0.7145501444941394,0.5418677662090912
76,16199,217.85542,0.70541,0.32974718994102936,0.12449999898672105,18019999744.0,10.562134,36486630000.0,0.11530345,17541224000.0,145.0524920387551,438.4151187806699,0.40324796669537727,0.3040846549695501
77,299118,223.34617000000003,1.1418700000000002,0.5596147363753493,0.1459999978542328,12910000128.0,10.370139,23449799000.0,0.16233575,10094076000.0,127.42972961763455,502.1597034829155,0.2858231335582744,0.23468516577672927
78,229499,223.08137000000002,1.0355,0.4521817880625982,0.045000001788139336,162000000.0,8.629605,426192000.0,0.1326615,67359570.0,26.058591223006886,173.36337348238263,0.03973799712673518,0.009813998388943394
79,570151,222.24417000000003,-0.54052,0.3708727501207729,0.1396999955177307,4784999936.0,10.014259,10333783000.0,0.1723197,3624239000.0,94.18169748673898,483.80300090779116,0.1744854267863748,0.12819678780037602
80,594681,221.11007999999998,-0.058679999999999996,0.41181676491276376,0.1460999995470047,4088000000.0,9.935469,8619234000.0,0.14824009,2888873700.0,87.54147921152664,502.44897195167096,0.15286332549044568,0.11075717687799384
81,567899,213.60875,-0.52841,0.32991695798110593,0.13860000669956207,14279999488.0,10.491517,31011092000.0,0.119642206,14314923000.0,138.3039234140511,480.5708564681431,0.3479371262231649,0.2764477863296293
82,543671,212.42117000000002,-0.89741,0.405675659769126,0.14079999923706055,12280000512.0,10.348524,22311260000.0,0.108573556,9485229000.0,125.58493969901158,487.02711482531515,0.28134054341553044,0.22793931493820638
83,267558,222.88792,2.70549,0.3347399440502627,0.13580000400543213,864099968.0,9.398018,2500448300.0,0.16443561,615056500.0,53.16443493817599,472.30689886292356,0.07274955804495037,0.04084947887466106
84,267303,221.5345,2.68138,0.3225447975461271,0.10620000213384627,853800000.0,9.382283,2411477500.0,0.20579943,587823170.0,52.39382866862279,381.63791709527624,0.07911933211068815,0.03967385366165163
85,363983,222.27717,2.43775,0.4000092337399169,0.1444000005722046,22499999744.0,10.759912,57532273000.0,0.117075615,30994317000.0,165.7578397959217,497.5225515080696,0.5031756685020334,0.3970930375449539
86,342161,214.4815,2.29663,0.390170324857976,0.12849999964237213,5738999808.0,10.097041,12503774000.0,0.10429478,4599324700.0,101.7015501188987,450.51217714186134,0.20369424900181898,0.14948556620110506
87,250110,213.99587000000002,2.1623900000000003,0.33207174065885603,0.08460000157356262,333200000.0,8.943777,878571460.0,0.16500369,166384960.0,34.87885078224102,311.47769605245765,0.04659384775451522,0.01758200705124631
88,342874,217.70954,2.18624,0.31742632415215416,0.1404000073671341,5501000192.0,9.692021,4920637400.0,0.14991489,1433571600.0,69.84006112462801,485.85567034780627,0.10950678981098733,0.07049419207266414
89,771379,219.9235,0.50872,0.3580177230809917,0.13699999451637268,1792999936.0,9.416924,2611707100.0,0.33133247,649453800.0,54.10539396845149,475.8550116049448,0.07447694200785013,0.04230826766795794
